sample_uid,observation_uid,tag_id,camera_role,measured_distance_m,predicted_distance_m,distance_residual_m,normalized_distance_residual,measured_angle_deg,predicted_angle_deg,angle_residual_deg,normalized_angle_residual,da_combined_score,rejected,rejection_reason
main29_s004,main29_s004_o021,46,front,3.914,3.9199796935152036,0.005979693515203444,0.11959387030406887,8.3,8.843022225340519,0.5430222253405077,0.2172088901362031,0.17533167963677812,False,
main29_s004,main29_s004_o022,47,front,4.306,4.189920189500406,-0.1160798104995937,-2.321596209991874,-5.5,-4.061411152892106,1.4385888471078943,0.5754355388431577,1.691291669348068,False,
main29_s004,main29_s004_o023,48,front,4.522,4.638274432866882,0.11627443286688166,1.945643401752796,-15.6,-14.859588589884652,0.7404114101153425,0.296164564046137,1.3916252541149197,False,
main29_s004,main29_s004_o024,49,front,5.179,5.218158295985092,0.03915829598509202,0.6552436191583253,-22.2,-23.483858643308395,-1.283858643308406,-0.5135434573233624,0.5886726947155493,False,
main29_s004,main29_s004_o025,39,rear,1.094,1.1329377329857904,0.038937732985790285,0.7787546597158057,7.0,6.720468157188634,-0.279531842811366,-0.1118127371245464,0.5563096746472972,False,
main29_s005,main29_s005_o026,35,front,3.973,3.9897762433430475,0.016776243343047614,0.3355248668609523,14.3,14.302595594884053,0.0025955948840419296,0.001038237953616772,0.2372530444695158,False,
main29_s005,main29_s005_o027,36,front,3.067,3.061200613501966,-0.005799386498034131,-0.11598772996068263,4.7,5.810300718868831,1.1103007188688423,0.4441202875475369,0.32457355353813033,False,
main29_s005,main29_s005_o028,37,front,3.196,3.1724436126870272,-0.023556387312972937,-0.47112774625945875,-14.5,-13.503211134447014,0.9967888655529862,0.3987155462211945,0.43642607626835406,False,
main29_s005,main29_s005_o029,38,front,3.118,3.137166371544206,0.019166371544206307,0.38332743088412613,-26.6,-31.049691773205893,-4.449691773205899,-1.2585628908095539,0.9303011526895808,False,
main29_s005,main29_s005_o031,45,rear,2.254,2.2506014493560262,-0.0033985506439737634,-0.06797101287947527,9.9,10.012133819865312,0.11213381986530635,0.04485352794612254,0.05758427546247061,False,
main29_s006,main29_s006_o033,45,front,3.113,3.127264810169166,0.014264810169165809,0.2852962033833162,18.5,18.74965901239034,0.24965901239033883,0.09986360495613553,0.2137365940354735,False,
main29_s006,main29_s006_o034,46,front,2.856,2.8561387301310015,0.00013873013100162979,0.0027746026200325957,-1.0,1.2059773251985462,2.205977325198546,0.8823909300794185,0.6239476948856051,False,
main29_s006,main29_s006_o035,47,front,2.909,2.8884126335486124,-0.020587366451387368,-0.41174732902774736,-18.3,-17.82116880838589,0.4788311916141197,0.19153247664564788,0.3211078888562999,False,
main29_s006,main29_s006_o036,48,front,3.183,3.211239564238527,0.028239564238527137,0.5647912847705427,-28.7,-34.54916193928284,-5.849161939282851,-1.6543928286100644,1.2361239474076153,True,worst_da_normalized_residual
main29_s006,main29_s006_o037,37,rear,2.203,2.2087161364767494,0.0057161364767495115,0.11432272953499023,8.8,8.785976615201236,-0.014023384798775851,-0.00560935391951034,0.08093562670334015,False,
main29_s007,main29_s007_o041,45,front,4.022,4.058708303836096,0.0367083038360958,0.734166076721916,26.0,24.789390417295863,-1.2106095827041372,-0.3424120981198048,0.5728201607607999,False,
main29_s007,main29_s007_o042,46,front,3.854,3.8682253714692423,0.014225371469242187,0.28450742938484375,11.1,11.285226152364885,0.1852261523648906,0.07409046094595624,0.20788683673859215,False,
main29_s007,main29_s007_o043,47,front,3.923,3.9065022332527484,-0.016497766747251674,-0.3299553349450335,-4.1,-2.7405996735039935,1.3594003264960008,0.5437601305984003,0.4497474862003559,False,
main29_s007,main29_s007_o044,48,front,4.139,4.164283622413293,0.025283622413292406,0.5056724482658481,-16.2,-15.653521199134616,0.5464788008653727,0.2185915203461491,0.3895426021004748,False,
main29_s007,main29_s007_o045,49,front,4.615,4.6027337216735305,-0.01226627832646976,-0.2052540950019709,-24.0,-26.551652530738693,-2.551652530738693,-1.0206610122954771,0.7361651124357587,False,
main29_s007,main29_s007_o046,38,rear,1.105,1.146748022646355,0.04174802264635491,0.8349604529270982,-10.4,-8.420880124570203,1.9791198754298023,0.5597796338789954,0.7108136874237605,False,
main29_s008,main29_s008_o048,38,front,4.386,4.373795915514284,-0.01220408448571586,-0.2440816897143172,8.7,9.47336456582724,0.7733645658272508,0.3093458263309003,0.2786312182097905,False,
main29_s008,main29_s008_o049,39,front,4.696,4.750915862383375,0.054915862383375647,0.9189181375763341,-3.3,-1.6815697084433054,1.618430291556706,0.6473721166226823,0.7948274029458504,False,
main29_s008,main29_s008_o050,41,front,3.788,3.8304226759786055,0.04242267597860572,0.8484535195721143,-18.9,-18.816781027688478,0.08321897231152775,0.0332875889246111,0.6004087934277454,False,
main29_s008,main29_s008_o051,42,front,3.232,3.22673235806014,-0.00526764193986029,-0.1053528387972058,-26.6,-30.690054244050543,-4.090054244050549,-1.1568420365555847,0.8213959819066268,False,
main29_s008,main29_s008_o052,48,rear,0.901,0.9565607734793465,0.055560773479346515,1.1112154695869303,-5.9,-6.248590812954603,-0.3485908129545976,-0.13943632518183904,0.7919098145084191,False,
main29_s009,main29_s009_o053,34,front,3.97,3.9862404123280357,0.016240412328035525,0.3248082465607105,14.1,13.97448821459875,-0.12551178540124397,-0.050204714160497585,0.2324014956468445,False,
main29_s009,main29_s009_o054,35,front,3.478,3.4758028861084735,-0.0021971138915266586,-0.04394227783053317,0.2,1.4893365046455074,1.2893365046455187,0.5157346018582075,0.36600075364319923,False,
main29_s009,main29_s009_o055,36,front,2.729,2.718715498808178,-0.010284501191822226,-0.20569002383644452,-13.6,-12.454180681336709,1.1458193186632855,0.4583277274653142,0.3552271749664969,False,
main29_s009,main29_s009_o056,37,front,3.117,3.153339942197373,0.03633994219737291,0.7267988439474582,-26.7,-31.27271362023839,-4.572713620238403,-1.293358723717865,1.049050367661264,True,worst_da_normalized_residual
main29_s009,main29_s009_o057,46,rear,2.266,2.255828272054307,-0.01017172794569321,-0.2034345589138642,11.5,10.902071615854084,-0.5979283841459164,-0.169119686037397,0.18706561411155476,False,
main29_s009,main29_s009_o058,47,rear,1.839,1.8765003554818143,0.037500355481814296,0.7500071096362859,-14.2,-13.537985792905147,0.6620142070948418,0.18724589403143926,0.5466130666827352,False,
main29_s010,main29_s010_o060,45,front,3.588,3.6171065795021615,0.029106579502161445,0.5821315900432289,22.7,23.18123831009507,0.48123831009507967,0.19249532403803188,0.4335502496267098,False,
main29_s010,main29_s010_o061,46,front,3.143,3.1144803614606373,-0.028519638539362457,-0.5703927707872491,7.6,9.366324157768304,1.7663241577683095,0.7065296631073238,0.6420794646369341,False,
main29_s010,main29_s010_o062,48,front,2.875,2.88942139387345,0.014421393873449873,0.28842787746899745,-24.9,-27.147562408497606,-2.2475624084976005,-0.8990249633990401,0.6676213467662326,False,
main29_s011,main29_s011_o065,42,front,2.995,2.9974102563785934,0.0024102563785932674,0.04820512757186535,16.7,17.65355269269253,0.95355269269254,0.381421077077016,0.2718508528244953,False,
main29_s011,main29_s011_o066,43,front,3.543,3.512174955701029,-0.03082504429897126,-0.6165008859794252,-0.1,2.2001503188259903,2.3001503188259846,0.9200601275303939,0.7831296127349102,False,
main29_s011,main29_s011_o067,45,front,4.412,4.444898264157467,0.03289826415746688,0.6579652831493377,-18.7,-18.525154780739058,0.17484521926093066,0.06993808770437226,0.4678726589263004,False,
main29_s011,main29_s011_o068,46,front,3.995,4.0333289466812765,0.0383289466812764,0.766578933625528,-26.2,-30.146374743508943,-3.9463747435089545,-1.1162033368954016,0.9574845039933757,False,
main29_s011,main29_s011_o069,35,rear,1.828,1.855866066858189,0.02786606685818893,0.5573213371637786,0.8,-0.5586530374889094,-1.3586530374889207,-0.5434612149955683,0.550434903082318,False,
main29_s012,main29_s012_o072,36,front,3.664,3.7149633600378533,0.05096336003785318,1.0192672007570636,20.6,20.451455601914972,-0.14854439808502207,-0.05941775923400883,0.7219543256507058,False,
main29_s012,main29_s012_o073,37,front,4.433,4.372975310383676,-0.06002468961632346,-1.2004937923264691,7.6,8.77414799381961,1.1741479938196164,0.4696591975278466,0.911527593448736,False,
main29_s012,main29_s012_o074,38,front,4.735,4.757345387684946,0.022345387684945983,0.3739098530680222,-4.4,-2.3348823519168036,2.065117648083202,0.8260470592332808,0.6411561129277725,False,
main29_s012,main29_s012_o075,40,front,5.113,5.240590552200515,0.1275905522005143,2.1349982957915925,-19.0,-18.869624939448784,0.1303750605512164,0.052150024220486556,1.5101220725589042,True,worst_da_normalized_residual
main29_s012,main29_s012_o076,41,front,4.613,4.5906716938435075,-0.02232830615649295,-0.37362402442704706,-25.0,-27.879407608880825,-2.8794076088808254,-1.15176304355233,0.8561988729617639,False,
main29_s012,main29_s012_o078,49,rear,0.868,0.9364743236430019,0.06847432364300188,1.3694864728600376,-2.8,-3.0817516695678933,-0.2817516695678819,-0.11270066782715275,0.9716467053089082,False,
main29_s013,main29_s013_o080,36,front,2.764,2.7297763061430715,-0.03422369385692825,-0.684473877138565,17.8,18.17477338170454,0.3747733817045287,0.14990935268181146,0.49546811325582757,False,
main29_s013,main29_s013_o081,37,front,3.442,3.4253341568789106,-0.01666584312108954,-0.3333168624217908,1.6,3.3602392463345154,1.7602392463345211,0.7040956985338085,0.5508406681920457,False,
main29_s013,main29_s013_o082,38,front,3.863,3.888750895675629,0.02575089567562916,0.5150179135125832,-11.5,-9.921841617254813,1.5781583827451868,0.6312633530980747,0.5760802340835341,False,
main29_s013,main29_s013_o083,39,front,4.574,4.512935959101863,-0.06106404089813644,-1.021796841562254,-19.5,-19.964278182850762,-0.4642781828507623,-0.18571127314030492,0.7343559975917644,False,
main29_s013,main29_s013_o084,40,front,4.486,4.553911669324942,0.06791166932494264,1.3582333864988527,-25.2,-28.537541377987054,-3.3375413779870655,-0.9439992563461393,1.1696008994914047,False,
main29_s013,main29_s013_o086,49,rear,1.885,1.8728969739882941,-0.012103026011705875,-0.2420605202341175,11.8,8.862378572253533,-2.9376214277464783,-0.8308848128473769,0.6119488817198836,False,
main29_s014,main29_s014_o089,46,front,3.688,3.6917616717764115,0.0037616717764112906,0.07523343552822581,15.6,15.579217471240668,-0.020782528759326624,-0.00831301150373065,0.0535218459212725,False,
main29_s014,main29_s014_o090,47,front,3.2,3.16655156983855,-0.03344843016145038,-0.6689686032290076,0.8,2.283818540461084,1.4838185404610726,0.5935274161844291,0.6323740134875618,False,
main29_s014,main29_s014_o091,48,front,2.869,2.869953642223993,0.0009536422239926345,0.01907284447985269,-15.9,-14.792421381901136,1.10757861809887,0.443031447239548,0.3135607091455505,False,
main29_s014,main29_s014_o092,49,front,2.871,2.8673916517214306,-0.0036083482785693732,-0.07216696557138746,-28.1,-33.651926581839916,-5.551926581839922,-1.5703219738675434,1.1115572797951168,False,
main29_s014,main29_s014_o093,34,rear,2.604,2.5590020573173913,-0.044997942682608816,-0.6971051304933593,9.0,8.725135077240054,-0.2748649227599458,-0.10994596910397832,0.49902088086691143,False,
main29_s014,main29_s014_o094,35,rear,2.206,2.1884866906827187,-0.017513309317281234,-0.3502661863456247,-13.7,-12.76364794173088,0.9363520582691081,0.26484035599202704,0.31050508486906575,False,
main29_s015,main29_s015_o096,46,front,4.459,4.49177814567255,0.032778145672549996,0.6555629134509999,6.4,7.331384936958557,0.9313849369585512,0.37255397478342045,0.5331787681534631,False,
main29_s015,main29_s015_o097,47,front,4.083,4.0723489469261525,-0.010651053073847727,-0.21302106147695454,-5.7,-4.106714355062195,1.5932856449377937,0.6373142579751174,0.47515651950233356,False,
main29_s015,main29_s015_o098,48,front,3.832,3.8475378725695903,0.015537872569590494,0.3107574513918099,-17.7,-17.39251557348655,0.3074844265134402,0.12299377060537608,0.23632357182818323,False,
main29_s015,main29_s015_o099,49,front,3.817,3.846914830883539,0.029914830883538635,0.5982966176707727,-26.8,-31.426755146565938,-4.626755146565927,-1.3086439756106103,1.017474298844504,False,
main29_s015,main29_s015_o100,35,rear,1.182,1.2382238109137884,0.056223810913788475,1.1244762182757695,-2.9,-3.3526811115957003,-0.4526811115956946,-0.18107244463827782,0.8053676165811046,False,
main29_s016,main29_s016_o101,32,front,3.892,3.895917772992666,0.0039177729926662686,0.07835545985332537,13.2,13.347166625791317,0.14716662579132844,0.05886665031653138,0.06929956929272672,False,
main29_s016,main29_s016_o102,33,front,3.393,3.4028465633911438,0.009846563391143981,0.19693126782287962,-1.1,0.41297061948574765,1.512970619485742,0.6051882477942968,0.4500192993165171,False,
main29_s016,main29_s016_o103,34,front,3.144,3.131465245828698,-0.012534754171302342,-0.25069508342604685,-16.4,-15.87770605983394,0.5222939401660653,0.20891757606642614,0.23075374151188052,False,
main29_s016,main29_s016_o104,35,front,3.147,3.143892177841944,-0.0031078221580558285,-0.06215644316111657,-27.7,-33.42006382003842,-5.720063820038433,-1.6178783663876015,1.1448567228809583,True,worst_da_normalized_residual
main29_s016,main29_s016_o106,48,rear,2.377,2.3612411643474083,-0.015758835652591507,-0.31517671305183015,13.5,13.620536000939069,0.1205360009390688,0.03409272945644944,0.22416363961618122,False,
main29_s016,main29_s016_o107,49,rear,1.935,1.9376767469447267,0.002676746944726638,0.05353493889453276,-10.2,-9.004171267644551,1.1958287323554373,0.3382314423144971,0.24214303443686577,False,
main29_s017,main29_s017_o109,48,front,4.136,4.14937967488432,0.01337967488431957,0.2675934976863914,13.1,13.564544145875516,0.4645441458755215,0.1858176583502086,0.23036328066642003,False,
main29_s017,main29_s017_o110,49,front,3.934,3.896502118468619,-0.03749788153138134,-0.7499576306276268,-1.2,0.6365766532705948,1.8365766532705834,0.7346306613082334,0.7423337040276349,False,
main29_s017,main29_s017_o111,50,front,3.671,3.675377710006103,0.004377710006103097,0.08755420012206194,-14.9,-13.629355075212516,1.27064492478749,0.508257969914996,0.3646860992285881,False,
main29_s017,main29_s017_o112,51,front,3.727,3.7950988208545606,0.06809882085456076,1.3619764170912152,-26.4,-30.470134722100624,-4.070134722100619,-1.1512079449360688,1.2610034681150863,True,worst_da_normalized_residual
main29_s017,main29_s017_o113,34,rear,1.142,1.171268732343208,0.029268732343208148,0.585374646864163,12.2,9.381160564931463,-2.8188394350685257,-0.7972881918452045,0.6994040098709541,False,
main29_s018,main29_s018_o114,31,front,4.071,4.095838019026864,0.024838019026864444,0.4967603805372889,-18.4,-19.12967989371026,-0.7296798937102551,-0.29187195748410205,0.40740650168913206,False,
main29_s018,main29_s018_o116,55,front,3.329,3.334635842626389,0.005635842626388943,0.11271685252777885,15.5,14.934837608114861,-0.5651623918851385,-0.2260649567540554,0.1786203425088839,False,
main29_s018,main29_s018_o117,56,front,3.655,3.652541290243173,-0.002458709756826938,-0.049174195136538756,-2.0,-0.9759031512349452,1.0240968487650548,0.4096387395060219,0.2917378946686639,False,
main29_s018,main29_s018_o118,57,front,4.225,4.197669744996009,-0.027330255003990445,-0.5466051000798089,-13.8,-13.529254550644765,0.27074544935524614,0.10829817974209846,0.39402133899619557,False,
main29_s019,main29_s019_o119,32,front,3.387,3.39448954738164,0.007489547381640094,0.14979094763280187,-6.8,-5.758836158424742,1.041163841575269,0.41646553663010766,0.3129543666362049,False,
main29_s019,main29_s019_o120,33,front,3.139,3.136524079813229,-0.002475920186770786,-0.04951840373541572,-20.6,-21.995489652020524,-1.3954896520205295,-0.5581958608082118,0.3962541427745105,False,
main29_s019,main29_s019_o123,49,rear,2.408,2.387925817747721,-0.02007418225227875,-0.401483645045575,9.3,9.176775709500589,-0.1232242904994223,-0.04928971619976892,0.28602324500128923,False,
main29_s019,main29_s019_o124,50,rear,1.744,1.7648183184360562,0.020818318436056193,0.41636636872112387,-12.5,-11.518981084918892,0.9810189150811084,0.27747405093044863,0.35380277128773885,False,
main29_s020,main29_s020_o125,48,front,3.703,3.752407600493354,0.04940760049335413,0.9881520098670826,22.8,21.963087703729343,-0.8369122962706683,-0.33476491850826734,0.7377370619903143,False,
main29_s020,main29_s020_o126,49,front,3.247,3.21220299075768,-0.03479700924231999,-0.6959401848463997,8.6,9.241586790642714,0.6415867906427195,0.2566347162570878,0.5244969582716362,False,
main29_s020,main29_s020_o127,50,front,2.751,2.6997255565804332,-0.05127444341956666,-1.0254888683913332,-8.3,-6.730075574791954,1.5699244252080575,0.627969770083223,0.8502862610124056,False,
main29_s020,main29_s020_o128,51,front,2.532,2.543743352851657,0.01174335285165684,0.23486705703313682,-26.3,-30.719429040301065,-4.419429040301054,-1.2500032973478525,0.899352761117658,False,
main29_s020,main29_s020_o129,32,rear,2.551,2.52743866267057,-0.02356133732943011,-0.3650106683650318,12.5,12.681648878629659,0.18164887862965884,0.05137806154958556,0.2606458260061728,False,
main29_s020,main29_s020_o130,33,rear,2.203,2.1787095149759566,-0.024290485024043296,-0.4858097004808659,-10.6,-9.211233042895145,1.388766957104849,0.3928026131426584,0.4417606580338552,False,
main29_s021,main29_s021_o132,51,front,3.534,3.565493818771236,0.03149381877123636,0.6298763754247272,20.3,20.064680062135835,-0.23531993786417615,-0.09412797514567046,0.45033561041917164,False,
main29_s021,main29_s021_o133,53,front,4.676,4.654547360847841,-0.02145263915215878,-0.3589713128454223,-8.8,-6.711160982004685,2.0888390179953262,0.8355356071981305,0.6430319410192291,False,
main29_s021,main29_s021_o134,55,front,3.91,3.9490222846388168,0.03902228463881663,0.7804456927763326,-25.4,-28.472349527811843,-3.072349527811838,-0.8689916741164152,0.8259061717461553,False,
main29_s021,main29_s021_o136,34,rear,1.192,1.2384131684221114,0.046413168422111406,0.9282633684422281,0.6,0.3115076191485855,-0.2884923808514088,-0.11539695234056353,0.6614337978215212,False,
main29_s022,main29_s022_o137,31,front,3.462,3.5097860762327104,0.04778607623271025,0.955721524654205,-17.0,-16.97388179312665,0.02611820687334898,0.010447282749339593,0.6758375464578018,False,
main29_s022,main29_s022_o138,55,front,2.353,2.353142653816857,0.00014265381685696354,0.002853076337139271,24.9,23.37230039580237,-1.527699604197636,-0.6110798416790544,0.4321034094699345,False,
main29_s022,main29_s022_o139,56,front,2.804,2.8187846624382846,0.014784662438284801,0.295693248765696,2.4,3.1533634970093374,0.7533634970093317,0.3013453988037327,0.2985327006759833,False,
main29_s022,main29_s022_o140,57,front,3.528,3.523004055673168,-0.004995944326831925,-0.0999188865366385,-11.1,-10.166695872331474,0.9333041276685208,0.37332165106740833,0.2732698657393616,False,
main29_s022,main29_s022_o141,51,rear,0.654,0.7177400547238546,0.06374005472385458,1.2748010944770916,-9.1,-9.207933676192624,-0.10793367619262995,-0.04317347047705198,0.9019372979961033,False,
main29_s023,main29_s023_o142,32,front,3.12,3.1429744813727636,0.022974481372763478,0.45948962745526956,30.0,28.2587053721943,-1.7412946278057007,-0.4925124957460466,0.476287348249448,False,
main29_s023,main29_s023_o143,33,front,3.166,3.162494730490084,-0.0035052695099158093,-0.07010539019831619,10.9,10.802904414377394,-0.09709558562261122,-0.03883823424904449,0.05667086630025087,False,
main29_s023,main29_s023_o144,34,front,3.443,3.4608093783893383,0.01780937838933827,0.3561875677867654,-6.2,-5.124184378709288,1.075815621290701,0.43032624851628043,0.39500016684043765,False,
main29_s023,main29_s023_o145,35,front,3.963,3.972037245968969,0.009037245968968932,0.18074491937937864,-17.3,-17.651143973697685,-0.35114397369767403,-0.1404575894790696,0.16185960015354192,False,
main29_s023,main29_s023_o146,52,rear,1.712,1.7584628159943498,0.04646281599434987,0.9292563198869974,2.2,2.416006494493786,0.21600649449379716,0.08640259779751887,0.659917690684257,False,
main29_s024,main29_s024_o148,50,front,3.07,3.0915170484751666,0.021517048475166778,0.43034096950333556,11.0,11.289118264169701,0.28911826416970143,0.11564730566788058,0.31509335865843874,False,
main29_s024,main29_s024_o149,51,front,2.559,2.551565439743444,-0.0074345602565562,-0.148691205131124,-9.8,-8.365552501377579,1.4344474986224327,0.573778999448973,0.41912493047539573,False,
main29_s024,main29_s024_o150,52,front,2.7,2.700027119934341,2.711993434090232e-05,0.0005423986868180464,-27.1,-31.545477768905926,-4.445477768905931,-1.2573709904029713,0.8890956365046688,False,
main29_s024,main29_s024_o151,32,rear,2.158,2.162424747215214,0.004424747215213909,0.08849494430427818,-12.6,-11.647596672644198,0.9524033273557961,0.2693803404791659,0.2004957892376903,False,
main29_s025,main29_s025_o154,53,front,4.219,4.228801152102629,0.009801152102628663,0.19602304205257326,18.0,17.505879115881726,-0.49412088411827426,-0.1976483536473097,0.19683737540802165,False,
main29_s025,main29_s025_o155,55,front,3.229,3.221226367181798,-0.007773632818202092,-0.15547265636404184,-6.6,-5.150206543820104,1.44979345617989,0.579917382471956,0.42454441308891133,False,
main29_s025,main29_s025_o156,56,front,2.586,2.603994247299335,0.017994247299335075,0.3598849459867015,-20.5,-21.1927191176527,-0.6927191176527003,-0.27708764706108013,0.3211656414544501,False,
main29_s025,main29_s025_o157,33,rear,1.194,1.2112497746412474,0.01724977464124744,0.3449954928249488,13.7,13.183441223765612,-0.5165587762343762,-0.14610488542270073,0.26492312810880614,False,
main29_s026,main29_s026_o159,31,front,3.1,3.106538098259566,0.00653809825956575,0.130761965191315,-23.9,-25.792766996333796,-1.8927669963337905,-0.7571067985335163,0.5432814169131708,False,
main29_s026,main29_s026_o160,55,front,1.478,1.4671594245903976,-0.010840575409602371,-0.21681150819204742,18.5,18.394721839874137,-0.105278160125863,-0.042111264050345196,0.15617392331056446,False,
main29_s026,main29_s026_o161,56,front,2.134,2.141620259791844,0.007620259791844219,0.1524051958368844,-8.4,-6.401954804906268,1.998045195093738,0.7992180780374951,0.5753159479712112,False,
main29_s027,main29_s027_o163,31,front,2.158,2.1658691240974504,0.007869124097450442,0.15738248194900883,25.3,25.5091316335093,0.20913163350928698,0.05915135848601466,0.11888677141543359,False,
main29_s027,main29_s027_o164,32,front,3.185,3.159469006544288,-0.025530993455712192,-0.5106198691142438,-14.7,-13.195477624687271,1.5045223753127175,0.601808950125087,0.5580800404892237,False,
main29_s027,main29_s027_o165,33,front,3.445,3.468855350868265,0.02385535086826529,0.4771070173653058,-25.7,-28.918176420263734,-3.2181764202637453,-0.9102377479292573,0.7266924603209202,False,
main29_s028,main29_s028_o169,53,front,2.973,2.938160730614812,-0.03483926938518778,-0.6967853877037555,10.9,11.095898452396568,0.19589845239656256,0.07835938095862502,0.4958074571351725,False,
main29_s028,main29_s028_o170,54,front,2.631,2.6380213772084145,0.00702137720841467,0.1404275441682934,-8.9,-7.5481024796137035,1.3518975203863022,0.5407590081545208,0.39505708452159105,False,
main29_s028,main29_s028_o171,55,front,1.785,1.7812754506221924,-0.003724549377807529,-0.07449098755615058,-21.6,-22.802266506588012,-1.2022665065880176,-0.480906602635207,0.34410759050421097,False,
main29_s028,main29_s028_o172,32,rear,2.224,2.187988611189595,-0.036011388810405,-0.7202277762081,6.9,6.59588354823606,-0.30411645176394586,-0.12164658070557835,0.5164910164848097,False,
main29_s029,main29_s029_o174,49,front,5.329,5.2741118685221275,-0.05488813147787219,-0.9184541107736475,19.1,19.038412617257336,-0.06158738274265829,-0.024634953097063317,0.6496787030952708,False,
main29_s029,main29_s029_o175,50,front,4.468,4.528159299910069,0.06015929991006885,1.203185998201377,11.0,11.847280143048692,0.8472801430486925,0.338912057219477,0.8838885474980944,False,
main29_s029,main29_s029_o176,51,front,3.85,3.860911715250247,0.0109117152502467,0.21823430500493401,-2.2,-0.16396447488443755,2.036035525115551,0.8144142100462204,0.5961948999304656,False,
main29_s029,main29_s029_o177,53,front,3.9,3.915725568093765,0.01572556809376513,0.3145113618753026,-27.9,-32.68746056024861,-4.787460560248604,-1.3540983307259746,0.9829800827136653,False,
main29_s029,main29_s029_o178,58,rear,0.707,0.743591640292251,0.03659164029225104,0.7318328058450208,12.9,12.094689939676499,-0.8053100603235066,-0.2277760818449997,0.5419691869339326,False,
repeat10_s001,repeat10_s001_o002,37,front,4.401,4.422745431251969,0.02174543125196937,0.43490862503938743,-10.9,-8.241473989167275,2.6585260108327304,1.063410404333092,0.8123999015809642,False,
